#Date:2024-04-05 11:40:51
#Class:methylRawDB
#DT:tabix
#SI:ctrl2
#AS:hg18
#CT:CpG
#RS:base
#NR:1697
#DT:tabix
chr21	10128964	10128964	-	20	15	5
chr21	10128980	10128980	-	20	6	14
chr21	10128989	10128989	-	19	16	3
chr21	10128991	10128991	-	17	13	4
chr21	10129003	10129003	-	17	14	3
chr21	10129546	10129546	+	22	17	5
chr21	10129550	10129550	+	22	14	8
chr21	10130556	10130556	-	20	9	11
chr21	10130568	10130568	-	20	5	15
chr21	10131118	10131118	-	14	1	13
chr21	10131149	10131149	-	19	11	8
chr21	10131208	10131208	-	17	8	9
chr21	10131434	10131434	-	12	11	1
chr21	10131969	10131969	+	21	18	3
chr21	10132009	10132009	+	11	6	5
chr21	10132033	10132033	+	15	9	6
chr21	10132081	10132081	-	25	16	9
chr21	10132089	10132089	-	27	24	3
chr21	10132094	10132094	+	13	13	0
chr21	10132095	10132095	-	26	22	4
chr21	10132122	10132122	+	13	10	3
chr21	10132130	10132130	+	59	52	7
chr21	10132131	10132131	-	13	13	0
chr21	10132177	10132177	+	75	37	38
chr21	10132221	10132221	+	14	9	5
chr21	10132265	10132265	+	13	8	5
chr21	10132398	10132398	+	33	30	3
chr21	10132418	10132418	+	38	37	1
chr21	10132934	10132934	+	10	6	4
chr21	10133008	10133008	-	32	23	9
chr21	10133043	10133043	-	21	21	0
chr21	10133048	10133048	+	71	63	8
chr21	10133049	10133049	-	27	16	11
chr21	10133056	10133056	+	70	51	19
chr21	10133080	10133080	+	78	66	12
chr21	10133081	10133081	-	20	16	4
chr21	10133091	10133091	+	79	40	39
chr21	10133092	10133092	-	20	9	11
chr21	10133111	10133111	-	55	49	6
chr21	10133159	10133159	+	40	31	9
chr21	10133160	10133160	-	55	44	11
chr21	10133401	10133401	+	39	18	21
chr21	10133402	10133402	-	27	6	21
chr21	10133513	10133513	+	13	0	13
chr21	10135604	10135604	+	10	2	8
chr21	10135965	10135965	+	25	19	6
chr21	10135977	10135977	+	28	19	9
chr21	10136480	10136480	+	10	6	4
chr21	10136567	10136567	-	31	19	12
chr21	10136600	10136600	-	24	15	9
chr21	10136614	10136614	+	64	61	3
chr21	10136615	10136615	-	24	16	8
chr21	10136632	10136632	+	68	4	64
chr21	10136648	10136648	+	72	13	59
chr21	10136731	10136731	-	84	79	5
chr21	10136737	10136737	-	83	81	2
chr21	10136755	10136755	-	65	57	8
chr21	10136772	10136772	+	17	12	5
chr21	10136773	10136773	-	60	51	9
chr21	10136851	10136851	+	12	5	7
chr21	10136852	10136852	-	13	13	0
chr21	10137299	10137299	+	13	6	7
chr21	10137300	10137300	-	11	11	0
chr21	10137314	10137314	-	11	10	1
chr21	10137356	10137356	-	23	3	20
chr21	10137372	10137372	-	23	22	1
chr21	10137993	10137993	+	12	4	8
chr21	10143097	10143097	-	11	6	5
chr21	10144908	10144908	-	15	13	2
chr21	10145439	10145439	+	15	11	4
chr21	10145470	10145470	+	18	11	7
chr21	10145471	10145471	-	41	33	8
chr21	10145506	10145506	+	17	13	4
chr21	10145507	10145507	-	41	38	3
chr21	10146332	10146332	-	13	8	5
chr21	10146835	10146835	-	14	8	6
chr21	10147406	10147406	+	12	10	2
chr21	10147436	10147436	+	12	8	4
chr21	10148190	10148190	+	48	45	3
chr21	10148224	10148224	+	51	48	3
chr21	10148396	10148396	-	45	35	10
chr21	10148864	10148864	+	10	8	2
chr21	10148967	10148967	+	14	10	4
chr21	10149531	10149531	-	12	2	10
chr21	10150574	10150574	-	10	10	0
chr21	10150581	10150581	-	14	13	1
chr21	10151222	10151222	-	10	9	1
chr21	10151561	10151561	+	15	13	2
chr21	10151842	10151842	+	10	9	1
chr21	10151849	10151849	+	10	7	3
chr21	10151855	10151855	+	10	10	0
chr21	10151952	10151952	-	15	13	2
chr21	10151967	10151967	+	19	19	0
chr21	10151968	10151968	-	15	14	1
chr21	10152050	10152050	-	26	13	13
chr21	10152060	10152060	-	10	7	3
chr21	10152195	10152195	-	11	9	2
chr21	10153229	10153229	+	12	12	0
chr21	10153249	10153249	+	12	12	0
chr21	10153437	10153437	+	24	21	3
chr21	10153441	10153441	+	23	15	8
chr21	10153486	10153486	+	22	18	4
chr21	10153944	10153944	+	11	6	5
chr21	10154024	10154024	-	30	28	2
chr21	10154062	10154062	-	28	6	22
chr21	10154072	10154072	-	29	28	1
chr21	10154210	10154210	-	128	124	4
chr21	10154226	10154226	-	127	120	7
chr21	10154246	10154246	-	130	112	18
chr21	10154830	10154830	-	25	22	3
chr21	10154872	10154872	+	25	24	1
chr21	10154873	10154873	-	10	4	6
chr21	10154893	10154893	+	25	23	2
chr21	10154894	10154894	-	10	10	0
chr21	10154897	10154897	+	24	0	24
chr21	10154898	10154898	-	10	0	10
chr21	10154916	10154916	-	10	10	0
chr21	10154944	10154944	+	15	14	1
chr21	10154963	10154963	+	17	12	5
chr21	10154988	10154988	+	17	11	6
chr21	10155025	10155025	-	12	8	4
chr21	10156037	10156037	-	14	9	5
chr21	10156385	10156385	-	15	11	4
chr21	10156391	10156391	-	12	7	5
chr21	10156485	10156485	-	10	7	3
chr21	10156496	10156496	-	10	4	6
chr21	10156520	10156520	+	53	53	0
chr21	10156521	10156521	-	10	8	2
chr21	10157292	10157292	+	12	10	2
chr21	10157317	10157317	+	17	8	9
chr21	10157440	10157440	-	112	88	24
chr21	10157501	10157501	+	14	14	0
chr21	10157502	10157502	-	13	10	3
chr21	10157515	10157515	+	14	4	10
chr21	10157516	10157516	-	15	12	3
chr21	10158020	10158020	+	32	32	0
chr21	10158023	10158023	+	32	9	23
chr21	10158122	10158122	+	14	7	7
chr21	10158123	10158123	-	11	9	2
chr21	10160749	10160749	-	14	14	0
chr21	10160753	10160753	-	15	15	0
chr21	10162093	10162093	+	15	14	1
chr21	10162452	10162452	+	16	14	2
chr21	10162475	10162475	+	11	6	5
chr21	10162481	10162481	+	11	11	0
chr21	10162919	10162919	+	10	9	1
chr21	10165607	10165607	-	13	9	4
chr21	10165618	10165618	+	32	28	4
chr21	10165619	10165619	-	13	12	1
chr21	10165649	10165649	+	33	22	11
chr21	10165706	10165706	-	22	20	2
chr21	10165750	10165750	-	13	13	0
chr21	10165757	10165757	+	11	10	1
chr21	10165758	10165758	-	14	11	3
chr21	10165759	10165759	+	11	8	3
chr21	10165760	10165760	-	15	6	9
chr21	10165785	10165785	+	12	2	10
chr21	10165786	10165786	-	15	7	8
chr21	10165853	10165853	+	10	5	5
chr21	10165854	10165854	-	33	32	1
chr21	10165861	10165861	+	10	5	5
chr21	10165862	10165862	-	43	29	14
chr21	10165886	10165886	-	44	41	3
chr21	10165897	10165897	+	24	24	0
chr21	10165898	10165898	-	39	37	2
chr21	10165938	10165938	+	25	15	10
chr21	10166153	10166153	-	14	11	3
chr21	10166159	10166159	-	14	11	3
chr21	10166232	10166232	-	11	6	5
chr21	10166251	10166251	-	11	5	6
chr21	10166259	10166259	-	10	7	3
chr21	10166268	10166268	-	10	10	0
chr21	10166405	10166405	-	10	4	6
chr21	10166595	10166595	-	10	2	8
chr21	10166924	10166924	+	17	11	6
chr21	10166931	10166931	+	17	10	7
chr21	10166952	10166952	+	15	4	11
chr21	10167046	10167046	+	16	9	7
chr21	10167071	10167071	+	17	10	7
chr21	10167190	10167190	-	11	6	5
chr21	10167633	10167633	+	10	2	8
chr21	10167701	10167701	-	20	4	16
chr21	10167724	10167724	-	18	2	16
chr21	10167795	10167795	-	11	9	2
chr21	10167902	10167902	-	10	5	5
chr21	10169929	10169929	+	10	10	0
chr21	10169973	10169973	+	10	0	10
chr21	10169974	10169974	-	11	4	7
chr21	10171275	10171275	-	12	6	6
chr21	10171319	10171319	-	26	15	11
chr21	10171329	10171329	-	26	20	6
chr21	10171331	10171331	-	26	26	0
chr21	10171335	10171335	-	26	25	1
chr21	10176577	10176577	-	64	45	19
chr21	10176584	10176584	-	65	61	2
chr21	10176592	10176592	-	63	54	9
chr21	10178863	10178863	+	18	16	2
chr21	10186452	10186452	+	19	18	1
chr21	10186457	10186457	+	10	7	3
chr21	10186507	10186507	-	58	37	21
chr21	10186519	10186519	-	61	54	7
chr21	10186540	10186540	+	10	7	3
chr21	10186541	10186541	-	59	38	21
chr21	10187865	10187865	-	18	15	3
chr21	10189220	10189220	-	19	7	12
chr21	10190376	10190376	-	11	6	5
chr21	10190387	10190387	-	11	10	1
chr21	10190396	10190396	-	11	9	2
chr21	10190413	10190413	-	11	11	0
chr21	10190460	10190460	-	10	9	1
chr21	10190503	10190503	-	49	43	6
chr21	10190515	10190515	+	12	12	0
chr21	10190516	10190516	-	49	48	1
chr21	10190523	10190523	+	12	9	3
chr21	10190524	10190524	-	11	8	3
chr21	10190541	10190541	+	11	11	0
chr21	10190542	10190542	-	11	10	1
chr21	10190546	10190546	+	11	8	3
chr21	10190547	10190547	-	11	10	1
chr21	10190550	10190550	+	10	5	5
chr21	10190551	10190551	-	11	6	5
chr21	10190556	10190556	-	11	11	0
chr21	10190583	10190583	-	13	13	0
chr21	10190587	10190587	-	13	12	1
chr21	10190611	10190611	-	11	0	11
chr21	10190622	10190622	-	13	9	4
chr21	10190627	10190627	-	13	8	5
chr21	10190629	10190629	+	37	37	0
chr21	10190630	10190630	-	13	13	0
chr21	10190633	10190633	+	36	13	23
chr21	10190658	10190658	+	36	28	8
chr21	10190669	10190669	+	35	28	7
chr21	10190676	10190676	+	33	27	6
chr21	10190834	10190834	-	16	11	5
chr21	10190852	10190852	-	13	5	8
chr21	10190868	10190868	-	13	4	9
chr21	10190881	10190881	+	44	37	7
chr21	10190882	10190882	-	12	8	4
chr21	10190896	10190896	+	44	37	7
chr21	10190897	10190897	-	49	42	7
chr21	10190924	10190924	+	23	19	4
chr21	10190925	10190925	-	51	48	3
chr21	10190929	10190929	+	18	13	5
chr21	10190930	10190930	-	51	35	16
chr21	10190937	10190937	-	51	46	5
chr21	10190944	10190944	-	51	49	2
chr21	10191023	10191023	-	36	26	10
chr21	10191062	10191062	-	30	26	4
chr21	10191201	10191201	-	10	1	9
chr21	10191293	10191293	+	13	11	2
chr21	10191294	10191294	-	16	14	2
chr21	10191326	10191326	-	25	24	1
chr21	10191348	10191348	-	19	19	0
chr21	10191408	10191408	-	46	23	23
chr21	10191430	10191430	-	43	29	14
chr21	10191769	10191769	+	19	19	0
chr21	10191770	10191770	-	58	56	2
chr21	10191773	10191773	+	19	10	9
chr21	10191786	10191786	+	19	16	3
chr21	10191818	10191818	+	18	15	3
chr21	10191819	10191819	-	70	64	6
chr21	10191824	10191824	-	71	47	24
chr21	10191830	10191830	-	71	58	13
chr21	10191838	10191838	-	71	51	20
chr21	10191850	10191850	+	15	13	2
chr21	10191851	10191851	-	70	59	11
chr21	10191857	10191857	+	15	13	2
chr21	10191863	10191863	+	14	12	2
chr21	10191875	10191875	+	15	6	9
chr21	10191878	10191878	+	33	23	10
chr21	10191899	10191899	+	32	27	5
chr21	10191900	10191900	-	38	33	5
chr21	10191906	10191906	+	26	9	17
chr21	10191907	10191907	-	38	21	17
chr21	10191923	10191923	+	25	8	17
chr21	10191924	10191924	-	39	22	17
chr21	10191940	10191940	-	42	33	9
chr21	10192279	10192279	+	17	12	5
chr21	10192318	10192318	+	17	15	2
chr21	10192322	10192322	+	17	14	3
chr21	10192323	10192323	-	10	9	1
chr21	10192331	10192331	-	10	9	1
chr21	10192335	10192335	-	10	8	2
chr21	10196458	10196458	-	14	8	6
chr21	10201698	10201698	-	10	7	3
chr21	10203523	10203523	+	11	11	0
chr21	10203541	10203541	+	11	11	0
chr21	10203548	10203548	+	11	11	0
chr21	10206494	10206494	+	11	11	0
chr21	10208038	10208038	+	10	10	0
chr21	10208128	10208128	+	206	135	71
chr21	10208129	10208129	-	149	128	21
chr21	10208521	10208521	+	149	2	147
chr21	10208522	10208522	-	262	3	259
chr21	10208623	10208623	-	12	12	0
chr21	10208692	10208692	-	31	30	1
chr21	13266540	13266540	+	12	3	9
chr21	13272547	13272547	+	51	2	49
chr21	13282433	13282433	+	326	306	20
chr21	13282440	13282440	+	324	213	111
chr21	13289258	13289258	+	11	5	6
chr21	13290830	13290830	-	15	9	6
chr21	13290849	13290849	-	15	0	15
chr21	13294742	13294742	+	13	13	0
chr21	13294755	13294755	+	13	13	0
chr21	13294757	13294757	+	13	13	0
chr21	13294785	13294785	+	16	13	3
chr21	13294893	13294893	-	23	15	8
chr21	13294914	13294914	-	23	23	0
chr21	13306159	13306159	+	15	15	0
chr21	13306171	13306171	+	15	12	3
chr21	13306175	13306175	+	14	14	0
chr21	13306319	13306319	-	15	14	1
chr21	13306339	13306339	-	15	15	0
chr21	13306349	13306349	-	15	11	4
chr21	13320693	13320693	+	17	17	0
chr21	13329132	13329132	+	16	8	8
chr21	13329140	13329140	+	16	15	1
chr21	13329151	13329151	+	16	16	0
chr21	13329164	13329164	+	16	16	0
chr21	13331902	13331902	-	12	12	0
chr21	13369700	13369700	+	12	7	5
chr21	13369706	13369706	+	12	12	0
chr21	13369716	13369716	+	12	12	0
chr21	13412268	13412268	+	13	13	0
chr21	13412311	13412311	+	13	13	0
chr21	13662766	13662766	+	38	38	0
chr21	13664888	13664888	+	15	14	1
chr21	13664889	13664889	-	130	129	1
chr21	13666397	13666397	-	55	54	1
chr21	13666506	13666506	-	20	19	1
chr21	13666542	13666542	-	21	20	1
chr21	13666552	13666552	+	18	17	1
chr21	13666553	13666553	-	21	20	1
chr21	13666601	13666601	+	17	16	1
chr21	13672934	13672934	+	11	11	0
chr21	13673214	13673214	+	13	12	1
chr21	13673243	13673243	+	13	12	1
chr21	13673262	13673262	+	13	13	0
chr21	13673713	13673713	+	15	15	0
chr21	13673740	13673740	+	15	15	0
chr21	13673754	13673754	+	15	9	6
chr21	13673937	13673937	+	20	20	0
chr21	13673945	13673945	+	20	19	1
chr21	13673964	13673964	+	19	15	4
chr21	13673983	13673983	+	20	16	4
chr21	13674125	13674125	+	13	11	2
chr21	13675001	13675001	+	17	17	0
chr21	13675005	13675005	+	17	17	0
chr21	13675042	13675042	+	16	14	2
chr21	13675047	13675047	+	16	11	5
chr21	13719180	13719180	-	13	5	8
chr21	13719188	13719188	-	13	5	8
chr21	13722718	13722718	+	33	31	2
chr21	13722734	13722734	+	33	31	2
chr21	13722743	13722743	+	33	32	1
chr21	13740067	13740067	+	26	22	4
chr21	13877640	13877640	+	13	7	6
chr21	13877808	13877808	-	11	11	0
chr21	13877855	13877855	-	11	9	2
chr21	13877896	13877896	-	11	11	0
chr21	13877899	13877899	-	11	11	0
chr21	13878804	13878804	-	13	13	0
chr21	13958077	13958077	-	16	16	0
chr21	13958080	13958080	-	16	15	1
chr21	13958094	13958094	-	16	16	0
chr21	13958107	13958107	-	16	11	5
chr21	13958266	13958266	-	17	17	0
chr21	13960510	13960510	-	10	8	2
chr21	13974025	13974025	+	10	10	0
chr21	13974282	13974282	+	16	16	0
chr21	13974286	13974286	+	16	14	2
chr21	13974288	13974288	+	16	14	2
chr21	13974325	13974325	+	16	6	10
chr21	13988987	13988987	-	14	14	0
chr21	13989277	13989277	+	18	18	0
chr21	13989282	13989282	+	18	17	1
chr21	13989284	13989284	+	18	18	0
chr21	13989303	13989303	+	18	17	1
chr21	13989320	13989320	+	18	16	2
chr21	13989384	13989384	-	29	28	1
chr21	13989387	13989387	-	29	21	8
chr21	13989431	13989431	+	13	13	0
chr21	13989432	13989432	-	29	25	4
chr21	13989448	13989448	+	13	11	2
chr21	13989449	13989449	-	19	17	2
chr21	13989451	13989451	+	11	7	4
chr21	13989452	13989452	-	18	11	7
chr21	13989454	13989454	+	12	12	0
chr21	13989455	13989455	-	19	17	2
chr21	13989497	13989497	-	19	17	2
chr21	13989647	13989647	-	10	10	0
chr21	13990130	13990130	+	18	18	0
chr21	13990159	13990159	+	25	21	4
chr21	13990171	13990171	+	28	27	1
chr21	13990194	13990194	+	14	14	0
chr21	13990284	13990284	-	18	18	0
chr21	13990302	13990302	-	16	16	0
chr21	13990316	13990316	-	16	16	0
chr21	13990697	13990697	+	10	0	10
chr21	13990713	13990713	+	11	2	9
chr21	13990719	13990719	+	11	2	9
chr21	13990852	13990852	-	10	5	5
chr21	13990874	13990874	-	10	5	5
chr21	13991068	13991068	+	25	12	13
chr21	13991080	13991080	+	24	8	16
chr21	13991085	13991085	+	23	8	15
chr21	13991112	13991112	+	23	8	15
chr21	13991220	13991220	-	16	1	15
chr21	13991229	13991229	-	15	5	10
chr21	13991247	13991247	+	10	7	3
chr21	13991248	13991248	-	16	14	2
chr21	13991250	13991250	+	10	3	7
chr21	13991268	13991268	+	10	6	4
chr21	13991271	13991271	+	10	7	3
chr21	13991289	13991289	+	10	5	5
chr21	13998967	13998967	+	17	9	8
chr21	13998987	13998987	+	17	7	10
chr21	13999005	13999005	+	18	11	7
chr21	13999011	13999011	+	18	8	10
chr21	13999012	13999012	-	15	7	8
chr21	13999023	13999023	-	15	3	12
chr21	13999031	13999031	-	15	8	7
chr21	13999039	13999039	-	15	0	15
chr21	13999041	13999041	-	15	8	7
chr21	13999059	13999059	-	15	9	6
chr21	13999082	13999082	+	16	6	10
chr21	13999089	13999089	+	15	2	13
chr21	13999095	13999095	+	16	7	9
chr21	13999103	13999103	+	16	9	7
chr21	13999107	13999107	+	16	3	13
chr21	13999114	13999114	+	15	5	10
chr21	13999129	13999129	-	20	10	10
chr21	13999131	13999131	+	12	1	11
chr21	13999132	13999132	-	20	5	15
chr21	13999142	13999142	-	20	11	9
chr21	13999150	13999150	-	20	10	10
chr21	13999168	13999168	-	19	11	8
chr21	13999192	13999192	+	11	3	8
chr21	13999199	13999199	+	11	2	9
chr21	13999206	13999206	+	11	3	8
